timecard_entry_id,employee_id,work_date,org_path,home_org_path,job_code,clock_in,clock_out,worked_hours,paycode,scheduled_shift_id
T904571,E100096,2025-11-07,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2025-11-07 15:04:00,2025-11-07 23:00:00,7.93,REG,S504810
T904572,E100123,2025-11-07,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-11-07 15:00:00,2025-11-07 23:02:00,8.03,REG,S504811
T904573,E100103,2025-11-07,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2025-11-07 15:07:00,2025-11-07 22:43:00,7.6,REG,S504812
T904574,E100098,2025-11-07,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-11-07 15:09:00,2025-11-07 23:08:00,7.98,REG,S504813
T904575,E100126,2025-11-07,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2025-11-07 15:00:00,2025-11-07 23:03:00,8.05,REG,S504814
T904576,E100097,2025-11-07,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-11-07 15:02:00,2025-11-07 23:05:00,8.05,REG,S504815
T904577,E100077,2025-11-07,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2025-11-07 22:03:00,2025-11-08 06:00:00,7.95,REG,S504816
T904578,E100125,2025-11-07,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-11-07 22:15:00,2025-11-08 06:00:00,7.75,REG,S504817
T904579,E100072,2025-11-07,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-11-07 22:06:00,2025-11-08 05:55:00,7.82,REG,S504818
T904580,E100115,2025-11-07,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-11-07 22:05:00,2025-11-08 05:59:00,7.9,OT,S504819
T904581,E100154,2025-11-07,HHS/TX/FacilityA/HR,HHS/TX/FacilityA/HR,HRBP,2025-11-07 07:09:00,2025-11-07 15:03:00,7.9,REG,S504820
T904582,E100162,2025-11-07,HHS/TX/FacilityA/HR,HHS/TX/FacilityA/HR,HRBP,2025-11-07 07:08:00,2025-11-07 14:57:00,7.82,REG,S504821
T904583,E100195,2025-11-07,HHS/TX/FacilityA/HR,HHS/TX/FacilityA/HR,HRBP,2025-11-07 07:06:00,2025-11-07 15:14:00,8.13,REG,S504822
T904584,E100152,2025-11-07,HHS/TX/FacilityA/HR,HHS/TX/FacilityA/HR,HRBP,2025-11-07 15:02:00,2025-11-07 22:55:00,7.88,REG,S504823
T904585,E100158,2025-11-07,HHS/TX/FacilityA/HR,HHS/TX/FacilityA/HR,HRBP,2025-11-07 15:05:00,2025-11-07 23:01:00,7.93,REG,S504824
T904586,E100143,2025-11-07,HHS/TX/FacilityA/HR,HHS/TX/FacilityA/HR,RECR,2025-11-07 22:05:00,2025-11-08 06:08:00,8.05,REG,S504825
T904587,E100279,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-11-07 07:03:00,2025-11-07 18:42:00,11.65,REG,S504826
T904588,E100243,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 07:12:00,2025-11-07 18:40:00,11.47,REG,S504827
T904589,E100276,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 07:04:00,2025-11-07 18:53:00,11.82,REG,S504828
T904590,E100239,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 07:00:00,2025-11-07 19:09:00,12.15,OT,S504829
T904591,E100214,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-11-07 07:06:00,2025-11-07 18:57:00,11.85,REG,S504830
T904592,E100271,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-11-07 07:07:00,2025-11-07 19:12:00,12.08,OT,S504831
T904593,E100264,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 07:07:00,2025-11-07 18:56:00,11.82,REG,S504832
T904594,E100248,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 07:04:00,2025-11-07 18:59:00,11.92,REG,S504833
T904595,E100219,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 07:15:00,2025-11-07 18:47:00,11.53,REG,S504834
T904596,E100233,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-11-07 07:09:00,2025-11-07 18:58:00,11.82,REG,S504835
T904597,E100274,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-11-07 07:07:00,2025-11-07 18:55:00,11.8,REG,S504836
T904598,E100232,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-11-07 07:24:00,2025-11-07 18:53:00,11.48,REG,S504837
T904599,E100266,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-11-07 07:02:00,2025-11-07 18:53:00,11.85,REG,S504838
T904600,E100244,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 07:01:00,2025-11-07 18:43:00,11.7,REG,S504839
T904601,E100211,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 07:03:00,2025-11-07 18:45:00,11.7,OT,S504840
T904602,E100226,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-11-07 07:02:00,2025-11-07 18:54:00,11.87,REG,S504841
T904603,E100252,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-11-07 06:54:00,2025-11-07 18:53:00,11.98,REG,S504842
T904604,E100251,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-11-07 07:03:00,2025-11-07 18:53:00,11.83,REG,S504843
T904605,E100231,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 07:03:00,2025-11-07 18:55:00,11.87,REG,S504844
T904606,E100215,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-11-07 07:01:00,2025-11-07 18:58:00,11.95,REG,S504845
T904607,E100261,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-11-07 07:03:00,2025-11-07 18:57:00,11.9,REG,S504846
T904608,E100260,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 07:14:00,2025-11-07 19:07:00,11.88,REG,S504847
T904609,E100230,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-11-07 07:04:00,2025-11-07 19:00:00,11.93,REG,S504848
T904610,E100213,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 06:56:00,2025-11-07 18:59:00,12.05,OT,S504849
T904611,E100264,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 14:06:00,2025-11-08 01:47:00,11.68,REG,S504851
T904612,E100260,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 14:09:00,2025-11-08 01:50:00,11.68,REG,S504852
T904613,E100227,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-11-07 14:03:00,2025-11-08 01:52:00,11.82,REG,S504853
T904614,E100221,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-11-07 14:03:00,2025-11-08 02:00:00,11.95,CALL,S504854
T904615,E100220,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 13:57:00,2025-11-08 02:11:00,12.23,OT,S504855
T904616,E100243,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 13:55:00,2025-11-08 01:56:00,12.02,OT,S504856
T904617,E100237,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 13:56:00,2025-11-08 01:59:00,12.05,OT,S504857
T904618,E100229,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 14:06:00,2025-11-08 01:44:00,11.63,REG,S504858
T904619,E100256,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-11-07 13:58:00,2025-11-08 01:54:00,11.93,REG,S504859
T904620,E100217,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-11-07 14:17:00,2025-11-08 01:57:00,11.67,CALL,S504860
T904621,E100278,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 14:02:00,2025-11-08 01:53:00,11.85,REG,S504861
T904622,E100269,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 14:05:00,2025-11-08 02:17:00,12.2,OT,S504862
T904623,E100232,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-11-07 14:07:00,2025-11-08 01:37:00,11.5,CALL,S504863
T904624,E100228,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 14:00:00,2025-11-08 01:44:00,11.73,REG,S504864
T904625,E100248,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 14:09:00,2025-11-08 02:03:00,11.9,REG,S504865
T904626,E100212,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 14:11:00,2025-11-08 02:00:00,11.82,OT,S504866
T904627,E100251,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-11-07 13:59:00,2025-11-08 01:52:00,11.88,REG,S504867
T904628,E100219,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 14:09:00,2025-11-08 01:52:00,11.72,REG,S504868
T904629,E100263,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 14:08:00,2025-11-08 01:57:00,11.82,REG,S504869
T904630,E100254,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-11-07 22:03:00,2025-11-08 09:56:00,11.88,REG,S504871
T904631,E100244,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 21:58:00,2025-11-08 10:03:00,12.08,OT,S504872
T904632,E100223,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-11-07 22:05:00,2025-11-08 09:54:00,11.82,REG,S504873
T904633,E100246,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 22:03:00,2025-11-08 09:55:00,11.87,REG,S504874
T904634,E100231,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 22:07:00,2025-11-08 09:47:00,11.67,REG,S504875
T904635,E100219,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 22:14:00,2025-11-08 09:52:00,11.63,REG,S504876
T904636,E100229,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 21:57:00,2025-11-08 10:00:00,12.05,OT,S504877
T904637,E100272,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 22:06:00,2025-11-08 09:55:00,11.82,REG,S504878
T904638,E100265,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,RN,2025-11-07 22:01:00,2025-11-08 09:56:00,11.92,REG,S504879
T904639,E100211,2025-11-07,HHS/TX/FacilityB/Nursing,HHS/TX/FacilityB/Nursing,PCT,2025-11-07 22:00:00,2025-11-08 09:43:00,11.72,REG,S504880
T904640,E100309,2025-11-07,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2025-11-07 06:04:00,2025-11-07 14:10:00,8.1,REG,S504882
T904641,E100303,2025-11-07,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2025-11-07 06:02:00,2025-11-07 13:54:00,7.87,OT,S504883
T904642,E100348,2025-11-07,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2025-11-07 05:55:00,2025-11-07 14:02:00,8.12,REG,S504884
T904643,E100342,2025-11-07,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2025-11-07 06:09:00,2025-11-07 14:25:00,8.27,REG,S504885
T904644,E100284,2025-11-07,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2025-11-07 06:12:00,2025-11-07 13:57:00,7.75,REG,S504886
T904645,E100288,2025-11-07,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2025-11-07 06:07:00,2025-11-07 13:51:00,7.73,REG,S504887
T904646,E100335,2025-11-07,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2025-11-07 06:00:00,2025-11-07 14:05:00,8.08,REG,S504888
T904647,E100310,2025-11-07,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2025-11-07 06:06:00,2025-11-07 13:57:00,7.85,REG,S504889
T904648,E100289,2025-11-07,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2025-11-07 13:58:00,2025-11-07 21:55:00,7.95,REG,S504891
T904649,E100281,2025-11-07,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2025-11-07 14:06:00,2025-11-07 21:59:00,7.88,REG,S504892
T904650,E100339,2025-11-07,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2025-11-07 14:03:00,2025-11-07 21:50:00,7.78,REG,S504893
T904651,E100342,2025-11-07,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2025-11-07 14:05:00,2025-11-07 21:51:00,7.77,REG,S504894
T904652,E100330,2025-11-07,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2025-11-07 14:01:00,2025-11-07 22:01:00,8.0,REG,S504895
T904653,E100336,2025-11-07,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2025-11-07 14:04:00,2025-11-07 21:58:00,7.9,REG,S504896
T904654,E100337,2025-11-07,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2025-11-07 14:04:00,2025-11-07 22:07:00,8.05,REG,S504897
T904655,E100282,2025-11-07,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2025-11-07 23:07:00,2025-11-08 06:56:00,7.82,REG,S504898
T904656,E100284,2025-11-07,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2025-11-07 23:11:00,2025-11-08 06:55:00,7.73,REG,S504899
T904657,E100314,2025-11-07,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,EVS,2025-11-07 23:00:00,2025-11-08 06:41:00,7.68,REG,S504900
T904658,E100345,2025-11-07,HHS/TX/FacilityB/EVS,HHS/TX/FacilityB/EVS,LEAD,2025-11-07 22:56:00,2025-11-08 06:57:00,8.02,REG,S504901
T904659,E100044,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 06:55:00,2025-11-08 19:12:00,12.28,OT,S504902
T904660,E100008,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 07:00:00,2025-11-08 18:48:00,11.8,REG,S504903
T904661,E100001,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 07:10:00,2025-11-08 19:04:00,11.9,REG,S504904
T904662,E100015,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 07:07:00,2025-11-08 18:58:00,11.85,REG,S504905
T904663,E100021,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 06:57:00,2025-11-08 18:54:00,11.95,REG,S504906
T904664,E100049,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 07:12:00,2025-11-08 18:54:00,11.7,REG,S504907
T904665,E100050,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 07:05:00,2025-11-08 19:15:00,12.17,OT,S504908
T904666,E100047,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 07:03:00,2025-11-08 19:05:00,12.03,OT,S504909
T904667,E100065,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 06:59:00,2025-11-08 18:54:00,11.92,REG,S504910
T904668,E100006,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 07:03:00,2025-11-08 18:59:00,11.93,REG,S504911
T904669,E100058,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 07:03:00,2025-11-08 18:53:00,11.83,REG,S504912
T904670,E100066,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 07:02:00,2025-11-08 18:46:00,11.73,REG,S504913
T904671,E100032,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 07:10:00,2025-11-08 18:59:00,11.82,REG,S504914
T904672,E100040,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 06:54:00,2025-11-08 18:46:00,11.87,REG,S504915
T904673,E100055,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 06:53:00,2025-11-08 18:56:00,12.05,OT,S504916
T904674,E100003,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 06:58:00,2025-11-08 19:05:00,12.12,OT,S504917
T904675,E100020,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 07:00:00,2025-11-08 18:47:00,11.78,REG,S504918
T904676,E100029,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 07:10:00,2025-11-08 19:13:00,12.05,OT,S504919
T904677,E100059,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 07:04:00,2025-11-08 18:56:00,11.87,REG,S504920
T904678,E100041,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 07:09:00,2025-11-08 19:01:00,11.87,REG,S504921
T904679,E100048,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 07:04:00,2025-11-08 18:54:00,11.83,REG,S504922
T904680,E100022,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 14:09:00,2025-11-09 02:04:00,11.92,REG,S504924
T904681,E100054,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 14:01:00,2025-11-09 01:56:00,11.92,REG,S504925
T904682,E100005,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 14:09:00,2025-11-09 01:57:00,11.8,REG,S504926
T904683,E100045,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 14:01:00,2025-11-09 01:49:00,11.8,REG,S504927
T904684,E100015,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 14:00:00,2025-11-09 01:50:00,11.83,OT,S504928
T904685,E100063,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 14:01:00,2025-11-09 01:44:00,11.72,OT,S504929
T904686,E100064,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 14:05:00,2025-11-09 02:10:00,12.08,OT,S504930
T904687,E100059,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 14:00:00,2025-11-09 01:58:00,11.97,REG,S504931
T904688,E100028,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 14:00:00,2025-11-09 02:00:00,12.0,REG,S504932
T904689,E100058,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 14:01:00,2025-11-09 01:53:00,11.87,OT,S504933
T904690,E100043,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 14:03:00,2025-11-09 01:53:00,11.83,REG,S504934
T904691,E100062,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 14:10:00,2025-11-09 02:01:00,11.85,REG,S504935
T904692,E100026,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 14:02:00,2025-11-09 02:04:00,12.03,OT,S504936
T904693,E100029,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 14:02:00,2025-11-09 02:01:00,11.98,CALL,S504937
T904694,E100025,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 14:04:00,2025-11-09 01:59:00,11.92,REG,S504938
T904695,E100066,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 14:06:00,2025-11-09 01:55:00,11.82,REG,S504939
T904696,E100039,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 22:07:00,2025-11-09 09:59:00,11.87,REG,S504941
T904697,E100044,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 22:08:00,2025-11-09 10:00:00,11.87,REG,S504942
T904698,E100057,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 21:58:00,2025-11-09 09:49:00,11.85,REG,S504943
T904699,E100038,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 22:06:00,2025-11-09 09:51:00,11.75,REG,S504944
T904700,E100009,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 22:09:00,2025-11-09 09:57:00,11.8,REG,S504945
T904701,E100002,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 22:03:00,2025-11-09 09:54:00,11.85,REG,S504946
T904702,E100047,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 22:03:00,2025-11-09 09:57:00,11.9,REG,S504947
T904703,E100042,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 22:04:00,2025-11-09 09:53:00,11.82,REG,S504948
T904704,E100000,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,RN,2025-11-08 22:00:00,2025-11-09 09:53:00,11.88,CALL,S504949
T904705,E100066,2025-11-08,HHS/TX/FacilityA/Nursing,HHS/TX/FacilityA/Nursing,PCT,2025-11-08 22:02:00,2025-11-09 09:55:00,11.88,REG,S504950
T904706,E100117,2025-11-08,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-11-08 06:00:00,2025-11-08 13:52:00,7.87,REG,S504951
T904707,E100112,2025-11-08,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2025-11-08 05:55:00,2025-11-08 14:05:00,8.17,REG,S504952
T904708,E100092,2025-11-08,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-11-08 05:59:00,2025-11-08 13:54:00,7.92,REG,S504953
T904709,E100100,2025-11-08,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2025-11-08 05:59:00,2025-11-08 14:00:00,8.02,REG,S504954
T904710,E100071,2025-11-08,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-11-08 05:48:00,2025-11-08 13:52:00,8.07,REG,S504955
T904711,E100132,2025-11-08,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2025-11-08 06:05:00,2025-11-08 13:47:00,7.7,REG,S504956
T904712,E100121,2025-11-08,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2025-11-08 06:11:00,2025-11-08 14:09:00,7.97,REG,S504957
T904713,E100073,2025-11-08,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2025-11-08 06:00:00,2025-11-08 13:53:00,7.88,OT,S504958
T904714,E100113,2025-11-08,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2025-11-08 14:05:00,2025-11-08 21:51:00,7.77,REG,S504960
T904715,E100078,2025-11-08,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-11-08 13:56:00,2025-11-08 22:00:00,8.07,REG,S504961
T904716,E100094,2025-11-08,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2025-11-08 14:06:00,2025-11-08 22:02:00,7.93,REG,S504962
T904717,E100080,2025-11-08,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2025-11-08 14:17:00,2025-11-08 21:45:00,7.47,REG,S504963
T904718,E100123,2025-11-08,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-11-08 14:02:00,2025-11-08 21:50:00,7.8,REG,S504964
T904719,E100137,2025-11-08,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-11-08 14:03:00,2025-11-08 22:00:00,7.95,REG,S504965
T904720,E100107,2025-11-08,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,LEAD,2025-11-08 23:03:00,2025-11-09 06:52:00,7.82,REG,S504967
T904721,E100113,2025-11-08,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2025-11-08 23:02:00,2025-11-09 07:00:00,7.97,REG,S504968
T904722,E100076,2025-11-08,HHS/TX/FacilityA/EVS,HHS/TX/FacilityA/EVS,EVS,2025-11-08 23:17:00,2025-11-09 06:59:00,7.7,REG,S504969
